"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count","VendorProject","Product","Name","DateAdded","ShortDescription","RequiredAction","DueDate","Notes"
NodeGoat,"Mon, 6 Mar 2023 18:07:06 -0500",tar:2.2.1,/Users/andrewhaigh/Projects/Git/NodeGoat/package-lock.json?/tar:2.2.1,tar for node,ISC,"","",pkg:npm/tar@2.2.1,"cpe:2.3:a:npmjs:tar:2.2.1:*:*:*:*:*:*:*, cpe:2.3:a:tar_project:tar:2.2.1:*:*:*:*:*:*:*",1089141,"","### Impact  Arbitrary File Creation, Arbitrary File Overwrite, Arbitrary Code Execution  `node-tar` aims to guarantee that any file whose location would be modified by a symbolic link is not extracted. This is, in part, achieved by ensuring that extracted directories are not symlinks. Additionally, in order to prevent unnecessary stat calls to determine whether a given path is a directory, paths are cached when directories are created.  This logic was insufficient when extracting tar files that contained both a directory and a symlink with the same name as the directory, where the symlink and directory names in the archive entry used backslashes as a path separator on posix systems. The cache checking logic used both `\` and `/` characters as path separators, however `\` is a valid filename character on posix systems.  By first creating a directory, and then replacing that directory with a symlink, it was thus possible to bypass node-tar symlink checks on directories, essentially allowing an untrusted tar file to symlink into an arbitrary location and subsequently extracting arbitrary files into that location, thus allowing arbitrary file creation and overwrite.  Additionally, a similar confusion could arise on case-insensitive filesystems.  If a tar archive contained a directory at `FOO`, followed by a symbolic link named `foo`, then on case-insensitive file systems, the creation of the symbolic link would remove the directory from the filesystem, but _not_ from the internal directory cache, as it would not be treated as a cache hit.  A subsequent file entry within the `FOO` directory would then be placed in the target of the symbolic link, thinking that the directory had already been created.   These issues were addressed in releases 4.4.16, 5.0.8 and 6.1.7.  The v3 branch of `node-tar` has been deprecated and did not receive patches for these issues. If you are still using a v3 release we recommend you update to a more recent version of `node-tar`. If this is not possible, a workaround is available below.  ### Patches  4.4.16 || 5.0.8 || 6.1.7  ### Workarounds  Users may work around this vulnerability without upgrading by creating a custom filter method which prevents the extraction of symbolic links.  ```js const tar = require('tar')  tar.x({   file: 'archive.tgz',   filter: (file, entry) => {     if (entry.type === 'SymbolicLink') {       return false     } else {       return true     }   } }) ```  Users are encouraged to upgrade to the latest patched versions, rather than attempt to sanitize tar input themselves.  ### Fix  The problem is addressed in the following ways:  1. All paths are normalized to use `/` as a path separator, replacing `\` with `/` on Windows systems, and leaving `\` intact in the path on posix systems.  This is performed in depth, at every level of the program where paths are consumed. 2. Directory cache pruning is performed case-insensitively.  This _may_ result in undue cache misses on case-sensitive file systems, but the performance impact is negligible.  #### Caveat  Note that this means that the `entry` objects exposed in various parts of tar's API will now always use `/` as a path separator, even on Windows systems.  This is not expected to cause problems, as `/` is a valid path separator on Windows systems, but _may_ result in issues if `entry.path` is compared against a path string coming from some other API such as `fs.realpath()` or `path.resolve()`.  Users are encouraged to always normalize paths using a well-tested method such as `path.resolve()` before comparing paths to one another.",NPM,"","","","","","",HIGHEST,20,"","","","","","","",""
NodeGoat,"Mon, 6 Mar 2023 18:07:06 -0500",tar:2.2.1,/Users/andrewhaigh/Projects/Git/NodeGoat/package-lock.json?/tar:2.2.1,tar for node,ISC,"","",pkg:npm/tar@2.2.1,"cpe:2.3:a:npmjs:tar:2.2.1:*:*:*:*:*:*:*, cpe:2.3:a:tar_project:tar:2.2.1:*:*:*:*:*:*:*",1089663,"","### Impact  Arbitrary File Creation, Arbitrary File Overwrite, Arbitrary Code Execution  node-tar aims to guarantee that any file whose location would be outside of the extraction target directory is not extracted. This is, in part, accomplished by sanitizing absolute paths of entries within the archive, skipping archive entries that contain `..` path portions, and resolving the sanitized paths against the extraction target directory.  This logic was insufficient on Windows systems when extracting tar files that contained a path that was not an absolute path, but specified a drive letter different from the extraction target, such as `C:some\path`.  If the drive letter does not match the extraction target, for example `D:\extraction\dir`, then the result of `path.resolve(extractionDirectory, entryPath)` would resolve against the current working directory on the `C:` drive, rather than the extraction target directory.  Additionally, a `..` portion of the path could occur immediately after the drive letter, such as `C:../foo`, and was not properly sanitized by the logic that checked for `..` within the normalized and split portions of the path.  This only affects users of `node-tar` on Windows systems.  ### Patches  4.4.18 || 5.0.10 || 6.1.9  ### Workarounds  There is no reasonable way to work around this issue without performing the same path normalization procedures that node-tar now does.  Users are encouraged to upgrade to the latest patched versions of node-tar, rather than attempt to sanitize paths themselves.  ### Fix  The fixed versions strip path roots from all paths prior to being resolved against the extraction target folder, even if such paths are not ""absolute"".  Additionally, a path starting with a drive letter and then two dots, like `c:../`, would bypass the check for `..` path portions.  This is checked properly in the patched versions.  Finally, a defense in depth check is added, such that if the `entry.absolute` is outside of the extraction taret, and we are not in preservePaths:true mode, a warning is raised on that entry, and it is skipped.  Currently, it is believed that this check is redundant, but it did catch some oversights in development.",NPM,"","","","","","",HIGHEST,20,"","","","","","","",""
NodeGoat,"Mon, 6 Mar 2023 18:07:06 -0500",tar:2.2.1,/Users/andrewhaigh/Projects/Git/NodeGoat/package-lock.json?/tar:2.2.1,tar for node,ISC,"","",pkg:npm/tar@2.2.1,"cpe:2.3:a:npmjs:tar:2.2.1:*:*:*:*:*:*:*, cpe:2.3:a:tar_project:tar:2.2.1:*:*:*:*:*:*:*",1089685,"","### Impact  Arbitrary File Creation, Arbitrary File Overwrite, Arbitrary Code Execution  `node-tar` aims to prevent extraction of absolute file paths by turning absolute paths into relative paths when the `preservePaths` flag is not set to `true`. This is achieved by stripping the absolute path root from any absolute file paths contained in a tar file. For example `/home/user/.bashrc` would turn into `home/user/.bashrc`.   This logic was insufficient when file paths contained repeated path roots such as `////home/user/.bashrc`. `node-tar` would only strip a single path root from such paths. When given an absolute file path with repeating path roots, the resulting path (e.g. `///home/user/.bashrc`) would still resolve to an absolute path, thus allowing arbitrary file creation and overwrite.   ### Patches  3.2.2 || 4.4.14 || 5.0.6 || 6.1.1  NOTE: an adjacent issue [CVE-2021-32803](https://github.com/npm/node-tar/security/advisories/GHSA-r628-mhmh-qjhw) affects this release level. Please ensure you update to the latest patch levels that address CVE-2021-32803 as well if this adjacent issue affects your `node-tar` use case.  ### Workarounds  Users may work around this vulnerability without upgrading by creating a custom `onentry` method which sanitizes the `entry.path` or a `filter` method which removes entries with absolute paths.  ```js const path = require('path') const tar = require('tar')  tar.x({   file: 'archive.tgz',   // either add this function...   onentry: (entry) => {     if (path.isAbsolute(entry.path)) {       entry.path = sanitizeAbsolutePathSomehow(entry.path)       entry.absolute = path.resolve(entry.path)     }   },    // or this one   filter: (file, entry) => {     if (path.isAbsolute(entry.path)) {       return false     } else {       return true     }   } }) ```  Users are encouraged to upgrade to the latest patch versions, rather than attempt to sanitize tar input themselves.",NPM,"","","","","","",HIGHEST,20,"","","","","","","",""
NodeGoat,"Mon, 6 Mar 2023 18:07:06 -0500",tough-cookie:2.2.2,/Users/andrewhaigh/Projects/Git/NodeGoat/package-lock.json?/tough-cookie:2.2.2,RFC6265 Cookies and Cookie Jar for node.js,BSD-3-Clause,"","",pkg:npm/tough-cookie@2.2.2,cpe:2.3:a:salesforce:tough-cookie:2.2.2:*:*:*:*:*:*:*,CVE-2017-15010,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),A ReDoS (regular expression denial of service) flaw was found in the tough-cookie module before 2.3.3 for Node.js. An attacker that is able to make an HTTP request using a specially crafted cookie may cause the application to consume an excessive amount of CPU.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGHEST,10,"","","","","","","",""
NodeGoat,"Mon, 6 Mar 2023 18:07:06 -0500",tough-cookie:2.2.2,/Users/andrewhaigh/Projects/Git/NodeGoat/package-lock.json?/tough-cookie:2.2.2,RFC6265 Cookies and Cookie Jar for node.js,BSD-3-Clause,"","",pkg:npm/tough-cookie@2.2.2,cpe:2.3:a:salesforce:tough-cookie:2.2.2:*:*:*:*:*:*:*,1090936,"","Affected versions of `tough-cookie` are susceptible to a regular expression denial of service.  The amplification on this vulnerability is relatively low - it takes around 2 seconds for the engine to execute on a malicious input which is 50,000 characters in length.  If node was compiled using the `-DHTTP_MAX_HEADER_SIZE` however, the impact of the vulnerability can be significant, as the primary limitation for the vulnerability is the default max HTTP header length in node.   ## Recommendation  Update to version 2.3.3 or later.",NPM,"","","","","","",HIGHEST,10,"","","","","","","",""
NodeGoat,"Mon, 6 Mar 2023 18:07:06 -0500",tough-cookie:2.2.2,/Users/andrewhaigh/Projects/Git/NodeGoat/package-lock.json?/tough-cookie:2.2.2,RFC6265 Cookies and Cookie Jar for node.js,BSD-3-Clause,"","",pkg:npm/tough-cookie@2.2.2,cpe:2.3:a:salesforce:tough-cookie:2.2.2:*:*:*:*:*:*:*,CVE-2016-1000232,CWE-20 Improper Input Validation,NodeJS Tough-Cookie version 2.2.2 contains a Regular Expression Parsing vulnerability in HTTP request Cookie Header parsing that can result in Denial of Service. This attack appear to be exploitable via Custom HTTP header passed by client. This vulnerability appears to have been fixed in 2.3.0.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,MEDIUM,5.3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,HIGHEST,10,"","","","","","","",""
NodeGoat,"Mon, 6 Mar 2023 18:07:06 -0500",tough-cookie:2.2.2,/Users/andrewhaigh/Projects/Git/NodeGoat/package-lock.json?/tough-cookie:2.2.2,RFC6265 Cookies and Cookie Jar for node.js,BSD-3-Clause,"","",pkg:npm/tough-cookie@2.2.2,cpe:2.3:a:salesforce:tough-cookie:2.2.2:*:*:*:*:*:*:*,1087730,"",Affected versions of `tough-cookie` may be vulnerable to regular expression denial of service when long strings of semicolons exist in the `Set-Cookie` header.   ## Recommendation  Update to version 2.3.0 or later.,NPM,"","","","","","",HIGHEST,10,"","","","","","","",""
NodeGoat,"Mon, 6 Mar 2023 18:07:06 -0500",tough-cookie:2.3.1,/Users/andrewhaigh/Projects/Git/NodeGoat/package-lock.json?/tough-cookie:2.3.1,RFC6265 Cookies and Cookie Jar for node.js,BSD-3-Clause,"","",pkg:npm/tough-cookie@2.3.1,cpe:2.3:a:salesforce:tough-cookie:2.3.1:*:*:*:*:*:*:*,CVE-2017-15010,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),A ReDoS (regular expression denial of service) flaw was found in the tough-cookie module before 2.3.3 for Node.js. An attacker that is able to make an HTTP request using a specially crafted cookie may cause the application to consume an excessive amount of CPU.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGHEST,16,"","","","","","","",""
NodeGoat,"Mon, 6 Mar 2023 18:07:06 -0500",trim-newlines:1.0.0,/Users/andrewhaigh/Projects/Git/NodeGoat/package-lock.json?/trim-newlines:1.0.0,Trim newlines from the start and/or end of a string,MIT,"","",pkg:npm/trim-newlines@1.0.0,cpe:2.3:a:trim-newlines_project:trim-newlines:1.0.0:*:*:*:*:*:*:*,CVE-2021-33623,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),The trim-newlines package before 3.0.1 and 4.x before 4.0.1 for Node.js has an issue related to regular expression denial-of-service (ReDoS) for the .end() method.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGHEST,8,"","","","","","","",""
NodeGoat,"Mon, 6 Mar 2023 18:07:06 -0500",trim-newlines:1.0.0,/Users/andrewhaigh/Projects/Git/NodeGoat/package-lock.json?/trim-newlines:1.0.0,Trim newlines from the start and/or end of a string,MIT,"","",pkg:npm/trim-newlines@1.0.0,cpe:2.3:a:trim-newlines_project:trim-newlines:1.0.0:*:*:*:*:*:*:*,1089490,"",@rkesters/gnuplot is an easy to use node module to draw charts using gnuplot and ps2pdf. The trim-newlines package before 3.0.1 and 4.x before 4.0.1 for Node.js has an issue related to regular expression denial-of-service (ReDoS) for the .end() method.,NPM,"","","","","","",HIGHEST,8,"","","","","","","",""
NodeGoat,"Mon, 6 Mar 2023 18:07:06 -0500",tunnel-agent:0.4.3,/Users/andrewhaigh/Projects/Git/NodeGoat/package-lock.json?/tunnel-agent:0.4.3,"HTTP proxy tunneling agent. Formerly part of mikeal/request, now a standalone module.",Apache-2.0,"","",pkg:npm/tunnel-agent@0.4.3,"",1085744,"","Versions of `tunnel-agent` before 0.6.0 are vulnerable to memory exposure.  This is exploitable if user supplied input is provided to the auth value and is a number.  Proof-of-concept: ```js require('request')({   method: 'GET',   uri: 'http://www.example.com',   tunnel: true,   proxy:{     protocol: 'http:',     host:'127.0.0.1',     port:8080,     auth:USERSUPPLIEDINPUT // number   } }); ```   ## Recommendation  Update to version 0.6.0 or later.",NPM,"","","","","","",HIGHEST,19,"","","","","","","",""
NodeGoat,"Mon, 6 Mar 2023 18:07:06 -0500",uglify-js:2.4.24,/Users/andrewhaigh/Projects/Git/NodeGoat/package-lock.json?/uglify-js:2.4.24,"JavaScript parser, mangler/compressor and beautifier toolkit",BSD,"","",pkg:npm/uglify-js@2.4.24,cpe:2.3:a:uglifyjs_project:uglifyjs:2.4.24:*:*:*:*:*:*:*,CVE-2015-8858,CWE-399 Resource Management Errors,"The uglify-js package before 2.6.0 for Node.js allows attackers to cause a denial of service (CPU consumption) via crafted input in a parse call, aka a ""regular expression denial of service (ReDoS).""",NVD,HIGH,7.8,/AV:N/AC:L/Au:N/C:N/I:N/A:C,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGHEST,8,"","","","","","","",""
NodeGoat,"Mon, 6 Mar 2023 18:07:06 -0500",uglify-js:2.4.24,/Users/andrewhaigh/Projects/Git/NodeGoat/package-lock.json?/uglify-js:2.4.24,"JavaScript parser, mangler/compressor and beautifier toolkit",BSD,"","",pkg:npm/uglify-js@2.4.24,cpe:2.3:a:uglifyjs_project:uglifyjs:2.4.24:*:*:*:*:*:*:*,1091018,"","Versions of `uglify-js` prior to 2.6.0 are affected by a regular expression denial of service vulnerability when malicious inputs are passed into the `parse()` method.   ### Proof of Concept  ``` var u = require('uglify-js'); var genstr = function (len, chr) {     var result = """";     for (i=0; i<=len; i++) {         result = result + chr;     }      return result; }  u.parse(""var a = "" + genstr(process.argv[2], ""1"") + "".1ee7;""); ```  ### Results ``` $ time node test.js 10000 real	0m1.091s user	0m1.047s sys	0m0.039s  $ time node test.js 80000 real	0m6.486s user	0m6.229s sys	0m0.094s ```   ## Recommendation  Update to version 2.6.0 or later.",NPM,"","","","","","",HIGHEST,8,"","","","","","","",""
